idx,시점,지역동,65세이상총합,65세이상남자,65세이상여자,총인구,총인구남자,총인구여자
4216,2024-08-01,대교동,1223,521,702,3371,1679,1692
4217,2024-08-01,대연동,18877,8102,10775,96998,47311,49687
4218,2024-08-01,대저1동,2384,1206,1178,5771,3191,2580
4219,2024-08-01,대저2동,1859,906,953,6370,3592,2778
4220,2024-08-01,대창동,82,38,45,219,110,110
4221,2024-08-01,대청동,1791,747,1044,5712,2721,2991
4222,2024-08-01,대평동,1222,520,702,3371,1679,1692
4223,2024-08-01,대항동,182,86,96,536,285,251
4224,2024-08-01,덕천동,9956,4215,5741,34090,16754,17336
4225,2024-08-01,덕포동,5463,2518,2945,23663,11945,11718
4226,2024-08-01,동광동,940,411,529,2395,1210,1185
4227,2024-08-01,동대신동,5813,2419,3394,19017,9110,9907
4228,2024-08-01,동삼동,12614,5527,7087,41603,20427,21176
4229,2024-08-01,동선동,411,195,217,1207,642,566
4230,2024-08-01,두구동,645,305,341,1629,864,766
4231,2024-08-01,만덕동,13804,6365,7439,59738,28990,30748
4232,2024-08-01,망미동,10616,4585,6031,35756,17121,18635
4233,2024-08-01,명륜동,3962,1762,2200,26215,12856,13359
4234,2024-08-01,명장동,7597,3366,4231,27032,13060,13972
4235,2024-08-01,명지동,7559,3573,3986,84306,42239,42067
4236,2024-08-01,모라동,10575,4521,6054,35177,17255,17922
4237,2024-08-01,문현동,11240,4760,6480,43936,21491,22445
4238,2024-08-01,미음동,53,25,28,367,199,167
4239,2024-08-01,민락동,6314,2758,3556,27494,13197,14297
4240,2024-08-01,반송동,12295,5106,7190,33188,16325,16863
4241,2024-08-01,반여동,15684,6877,8807,68855,33663,35192
4242,2024-08-01,범방동,120,56,64,827,450,376
4243,2024-08-01,범일동,7215,3136,4079,26563,13034,13529
4244,2024-08-01,범전동,1524,716,808,7654,3785,3869
4245,2024-08-01,범천동,7678,3318,4360,33467,15860,17607
4246,2024-08-01,보수동,3141,1310,1831,10179,4856,5323
4247,2024-08-01,복천동,1816,776,1041,5002,2416,2587
4248,2024-08-01,봉래동,4377,1839,2538,13420,6569,6851
4249,2024-08-01,봉림동,441,211,231,938,508,431
4250,2024-08-01,부곡동,13905,5876,8029,50748,24129,26620
4251,2024-08-01,부민동,995,433,563,4442,2097,2346
4252,2024-08-01,부암동,8947,3952,4995,43990,21383,22607
4253,2024-08-01,부용동,642,279,362,2868,1353,1514
4254,2024-08-01,부전동,3126,1450,1676,19936,9861,10075
4255,2024-08-01,부평동,1523,626,897,4124,1950,2174
4256,2024-08-01,사직동,9795,4223,5572,52754,25458,27296
4257,2024-08-01,삼락동,1626,743,883,5103,2680,2423
4258,2024-08-01,생곡동,107,50,57,734,400,335
4259,2024-08-01,서대신동,6744,2857,3887,29372,13848,15524
4260,2024-08-01,서동,7972,3543,4429,22748,11432,11316
4261,2024-08-01,석대동,45,18,26,120,60,60
4262,2024-08-01,선동,165,77,87,416,220,195
4263,2024-08-01,성북동,366,173,193,1073,570,503
4264,2024-08-01,송정동_강서구,403,189,214,2756,1500,1257
4265,2024-08-01,송정동_해운대구,2829,1187,1642,9159,4412,4747
4266,2024-08-01,수안동,2801,1211,1590,11883,5705,6177
4267,2024-08-01,수영동,4746,2022,2724,13853,6584,7269
4268,2024-08-01,수정동,7555,3079,4476,21022,10032,10990
4269,2024-08-01,식만동,184,87,96,390,211,179
4270,2024-08-01,신선동,2977,1227,1750,7085,3525,3560
4271,2024-08-01,신창동,82,37,45,219,109,110
4272,2024-08-01,신평동,7429,3431,3998,32617,16499,16118
4273,2024-08-01,신호동,2014,943,1071,13780,7498,6282
4274,2024-08-01,아미동,2437,1039,1398,6310,3130,3180
4275,2024-08-01,안락동,10148,4480,5668,39375,19019,20356
4276,2024-08-01,암남동,4009,1730,2279,15304,7408,7896
4277,2024-08-01,양정동,7010,2955,4055,33757,15615,18142
4278,2024-08-01,엄궁동,4333,1976,2357,24002,11922,12080
4279,2024-08-01,연산동,33932,14771,19161,141095,67209,73886
4280,2024-08-01,연지동,5842,2531,3311,25521,12101,13420
4281,2024-08-01,영선동,3904,1671,2233,10964,5269,5695
4282,2024-08-01,영주동,3511,1515,1996,10779,5354,5425
4283,2024-08-01,오륜동,40,17,23,176,83,92
4284,2024-08-01,온천동,17498,7724,9774,84512,40516,43996
4285,2024-08-01,용당동,1945,896,1049,7690,3874,3816
4286,2024-08-01,용호동,19948,8709,11239,80394,38551,41843
4287,2024-08-01,우동,16090,7198,8892,80445,38043,42402
4288,2024-08-01,우암동,4132,1772,2360,12049,5876,6173
4289,2024-08-01,일광읍,4789,2166,2623,29955,14792,15163
4290,2024-08-01,장림동,7700,3531,4169,35625,18109,17516
4291,2024-08-01,장안읍,2711,1233,1478,8719,4721,3998
4292,2024-08-01,장전동,8028,3425,4603,43422,21656,21766
4293,2024-08-01,재송동,11157,4994,6163,58692,28649,30043
4294,2024-08-01,전포동,8708,3690,5018,43926,20748,23178
4295,2024-08-01,정관읍,10464,4436,6028,79113,39176,39937
4296,2024-08-01,좌동,15866,6714,9152,84492,39374,45118
4297,2024-08-01,좌천동,3471,1471,2000,11161,5388,5773
4298,2024-08-01,주례동,10814,5022,5792,49920,24841,25079
4299,2024-08-01,죽동동,183,87,96,390,211,179
4300,2024-08-01,죽림동,184,88,96,391,211,179
4301,2024-08-01,중동,8128,3585,4543,42299,20197,22102
4302,2024-08-01,중앙동,512,239,273,3108,1433,1675
4303,2024-08-01,지사동,1490,698,793,10197,5549,4649
4304,2024-08-01,창선동,82,37,45,219,109,110
4305,2024-08-01,천성동,273,129,144,805,427,377
4306,2024-08-01,철마면,2872,1321,1551,7477,3763,3714
4307,2024-08-01,청룡동,2838,1286,1552,8521,4170,4352
4308,2024-08-01,청학동,6814,2976,3838,21728,10678,11050
4309,2024-08-01,초량동,7227,3099,4128,27751,13551,14200
4310,2024-08-01,초읍동,6506,2778,3728,21718,10488,11230
4311,2024-08-01,초장동,1583,670,913,3761,1878,1883
4312,2024-08-01,충무동,697,292,405,2397,1136,1261
4313,2024-08-01,칠산동,1221,521,699,3363,1624,1738
4314,2024-08-01,토성동,2091,876,1215,7194,3410,3784
4315,2024-08-01,하단동,9475,4156,5319,46079,23148,22931
4316,2024-08-01,학장동,6484,2874,3610,26198,12911,13287
4317,2024-08-01,화명동,13807,6397,7410,84566,41168,43398
4318,2024-08-01,화전동,551,258,292,3767,2050,1717
4319,2024-08-01,회동동,797,380,416,2189,1144,1044
4320,2024-09-01,가야동,8968,3919,5049,34464,17001,17463
4321,2024-09-01,감만동,4536,1975,2561,14393,7227,7166
4322,2024-09-01,감전동,3490,1615,1875,11811,6245,5566
4323,2024-09-01,감천동,7353,3184,4169,21989,10862,11127
4324,2024-09-01,강동동,1777,845,932,6314,3265,3049
4325,2024-09-01,개금동,12715,5538,7177,54513,26171,28342
4326,2024-09-01,거제동,14150,6117,8033,71198,34043,37155
4327,2024-09-01,광복동,82,37,44,219,109,109
4328,2024-09-01,광안동,15332,6390,8942,65592,30109,35483
4329,2024-09-01,괘법동,4701,2273,2428,24316,12500,11816
4330,2024-09-01,괴정동,16368,7038,9330,59051,28408,30643
4331,2024-09-01,구랑동,26,12,14,183,99,83
4332,2024-09-01,구서동,11430,5064,6366,49426,23437,25989
4333,2024-09-01,구평동,2045,966,1079,12357,6308,6049
4334,2024-09-01,구포동,13938,6479,7459,56243,28617,27626
4335,2024-09-01,금곡동,10110,4313,5797,35004,16844,18160
4336,2024-09-01,금사동,1784,857,927,4870,2550,2321
4337,2024-09-01,금성동,302,139,163,905,449,456
4338,2024-09-01,기장읍,13017,5449,7568,51277,25040,26237
4339,2024-09-01,낙민동,4465,1932,2534,18834,9040,9794
4340,2024-09-01,남부민동,4939,2095,2844,12196,6044,6152
4341,2024-09-01,남산동,7393,3209,4184,26085,12720,13365
4342,2024-09-01,남천동,6625,2833,3792,30126,13923,16203
4343,2024-09-01,남포동,332,175,157,800,472,328
4344,2024-09-01,남항동,1222,520,702,3356,1674,1682
4345,2024-09-01,노포동,249,112,136,747,365,382
4346,2024-09-01,녹산동,203,95,107,1375,749,626
4347,2024-09-01,눌차동,230,108,121,671,356,315
4348,2024-09-01,다대동,14867,6737,8130,61221,30312,30909
4349,2024-09-01,당감동,10991,4668,6323,42584,20316,22268
4350,2024-09-01,당리동,6240,2859,3381,23855,11590,12265
4351,2024-09-01,대교동,1222,520,702,3355,1674,1681
4352,2024-09-01,대연동,18960,8142,10818,97188,47407,49781
4353,2024-09-01,대저1동,2381,1206,1175,5753,3181,2572
4354,2024-09-01,대저2동,1867,909,958,6332,3561,2771
4355,2024-09-01,대창동,83,38,45,219,110,110
4356,2024-09-01,대청동,1800,750,1050,5699,2709,2990
4357,2024-09-01,대평동,1221,519,702,3355,1674,1681
4358,2024-09-01,대항동,184,86,97,537,285,252
4359,2024-09-01,덕천동,9970,4213,5757,34031,16714,17317
4360,2024-09-01,덕포동,5489,2532,2957,23641,11930,11711
4361,2024-09-01,동광동,940,409,531,2381,1201,1180
4362,2024-09-01,동대신동,5823,2432,3391,18949,9083,9866
4363,2024-09-01,동삼동,12674,5550,7124,41596,20438,21158
4364,2024-09-01,동선동,414,196,219,1210,642,568
4365,2024-09-01,두구동,645,304,342,1618,858,761
4366,2024-09-01,만덕동,13873,6394,7479,59667,28943,30724
4367,2024-09-01,망미동,10646,4597,6049,35666,17055,18611
4368,2024-09-01,명륜동,3998,1775,2223,26248,12875,13373
4369,2024-09-01,명장동,7621,3373,4248,27023,13039,13984
4370,2024-09-01,명지동,7589,3580,4009,84314,42259,42055
4371,2024-09-01,모라동,10612,4536,6076,35092,17209,17883
4372,2024-09-01,문현동,11264,4772,6492,43851,21440,22411
4373,2024-09-01,미음동,53,25,28,366,199,167
4374,2024-09-01,민락동,6345,2764,3581,27455,13182,14273
4375,2024-09-01,반송동,12312,5116,7197,33042,16244,16798
4376,2024-09-01,반여동,15762,6907,8855,68855,33657,35198
4377,2024-09-01,범방동,122,56,64,825,449,376
4378,2024-09-01,범일동,7219,3144,4075,26457,12989,13468
4379,2024-09-01,범전동,1482,704,778,7530,3732,3797
4380,2024-09-01,범천동,7707,3323,4384,33395,15816,17579
4381,2024-09-01,보수동,3145,1314,1831,10163,4843,5320
4382,2024-09-01,복천동,1818,777,1042,4978,2407,2572
4383,2024-09-01,봉래동,4376,1834,2542,13374,6535,6839
4384,2024-09-01,봉림동,442,211,232,934,508,427
4385,2024-09-01,부곡동,13952,5901,8052,50730,24113,26618
4386,2024-09-01,부민동,997,434,564,4444,2095,2349
4387,2024-09-01,부암동,9011,3969,5042,44151,21454,22697
4388,2024-09-01,부용동,643,279,363,2870,1353,1517
4389,2024-09-01,부전동,3086,1439,1647,19854,9836,10019
4390,2024-09-01,부평동,1519,621,898,4100,1935,2165
4391,2024-09-01,사직동,9852,4257,5595,52901,25550,27351
4392,2024-09-01,삼락동,1621,742,879,5092,2681,2411
4393,2024-09-01,생곡동,107,50,57,733,398,334
4394,2024-09-01,서대신동,6748,2854,3894,29311,13820,15491
4395,2024-09-01,서동,8008,3562,4446,22691,11395,11296
4396,2024-09-01,석대동,45,18,26,120,60,60
4397,2024-09-01,선동,165,77,87,414,219,194
4398,2024-09-01,성북동,368,174,195,1076,571,505
4399,2024-09-01,송정동_강서구,405,190,216,2750,1497,1253
4400,2024-09-01,송정동_해운대구,2854,1201,1653,9206,4439,4767
4401,2024-09-01,수안동,2816,1218,1597,11879,5702,6177
4402,2024-09-01,수영동,4743,2013,2730,13812,6561,7251
4403,2024-09-01,수정동,7580,3093,4487,20991,10014,10977
4404,2024-09-01,식만동,184,87,96,389,211,178
4405,2024-09-01,신선동,2981,1227,1754,7041,3500,3541
4406,2024-09-01,신창동,82,38,45,219,109,110
4407,2024-09-01,신평동,7460,3442,4018,32575,16474,16101
4408,2024-09-01,신호동,2023,946,1078,13749,7481,6268
4409,2024-09-01,아미동,2454,1049,1405,6363,3159,3204
4410,2024-09-01,안락동,10208,4503,5705,39310,18973,20337
4411,2024-09-01,암남동,4109,1781,2328,15751,7638,8113
4412,2024-09-01,양정동,7032,2974,4058,33786,15624,18162
4413,2024-09-01,엄궁동,4363,1989,2374,23955,11899,12056
4414,2024-09-01,연산동,34095,14832,19263,141215,67310,73905
4415,2024-09-01,연지동,5857,2529,3328,25519,12117,13402
4416,2024-09-01,영선동,3909,1675,2234,10934,5260,5674
4417,2024-09-01,영주동,3514,1520,1994,10768,5357,5411
4418,2024-09-01,오륜동,41,17,23,176,83,92
4419,2024-09-01,온천동,17552,7745,9807,84566,40509,44057
4420,2024-09-01,용당동,1963,906,1057,7696,3880,3816
4421,2024-09-01,용호동,20008,8733,11275,80253,38478,41775
4422,2024-09-01,우동,16158,7235,8923,80607,38134,42473
4423,2024-09-01,우암동,4136,1771,2365,12006,5849,6157
4424,2024-09-01,일광읍,4800,2171,2629,29978,14801,15177
4425,2024-09-01,장림동,7744,3548,4196,35647,18117,17530
4426,2024-09-01,장안읍,2723,1240,1483,8687,4703,3984
4427,2024-09-01,장전동,8056,3428,4628,43432,21627,21805
4428,2024-09-01,재송동,11214,5023,6191,58683,28670,30013
4429,2024-09-01,전포동,8744,3697,5047,43896,20732,23164
4430,2024-09-01,정관읍,10486,4441,6045,78990,39123,39867
4431,2024-09-01,좌동,15920,6735,9185,84395,39335,45060
4432,2024-09-01,좌천동,3473,1480,1993,11144,5384,5760
4433,2024-09-01,주례동,10867,5051,5816,49858,24804,25054
4434,2024-09-01,죽동동,184,87,96,389,211,177
4435,2024-09-01,죽림동,184,88,97,389,211,178
4436,2024-09-01,중동,8136,3598,4538,42276,20197,22079
4437,2024-09-01,중앙동,515,244,271,3117,1445,1672
4438,2024-09-01,지사동,1498,700,798,10174,5536,4639
4439,2024-09-01,창선동,82,37,45,219,109,110
4440,2024-09-01,천성동,276,131,145,806,427,379
4441,2024-09-01,철마면,2878,1327,1551,7456,3752,3704
4442,2024-09-01,청룡동,2839,1283,1557,8506,4156,4350
4443,2024-09-01,청학동,6819,2978,3841,21650,10640,11010
4444,2024-09-01,초량동,7241,3099,4142,27716,13549,14167
4445,2024-09-01,초읍동,6538,2790,3748,21745,10492,11253
4446,2024-09-01,초장동,1585,668,917,3749,1870,1879
4447,2024-09-01,충무동,698,294,404,2391,1132,1258
4448,2024-09-01,칠산동,1221,521,699,3347,1617,1729
4449,2024-09-01,토성동,2097,883,1214,7173,3399,3775
4450,2024-09-01,하단동,9522,4168,5354,46027,23131,22896
4451,2024-09-01,학장동,6519,2885,3634,26114,12867,13247
4452,2024-09-01,화명동,13915,6451,7464,84501,41128,43373
4453,2024-09-01,화전동,553,259,295,3758,2045,1714
4454,2024-09-01,회동동,799,384,415,2183,1142,1040
4455,2024-10-01,가야동,9011,3941,5070,34446,16991,17455
4456,2024-10-01,감만동,4543,1979,2564,14333,7202,7131
4457,2024-10-01,감전동,3497,1618,1879,11769,6224,5545
4458,2024-10-01,감천동,7360,3189,4171,21838,10775,11063
4459,2024-10-01,강동동,1785,851,934,6443,3340,3103
4460,2024-10-01,개금동,12755,5570,7185,54390,26131,28259
4461,2024-10-01,거제동,14212,6137,8075,71183,34028,37155
4462,2024-10-01,광복동,82,37,45,217,108,109
4463,2024-10-01,광안동,15347,6375,8972,65399,29996,35403
4464,2024-10-01,괘법동,4736,2289,2447,24335,12531,11804
4465,2024-10-01,괴정동,16404,7047,9357,58808,28284,30524
4466,2024-10-01,구랑동,27,12,14,182,99,83
4467,2024-10-01,구서동,11494,5080,6414,49233,23359,25874
4468,2024-10-01,구평동,2067,971,1096,12317,6283,6034
4469,2024-10-01,구포동,14025,6520,7505,56093,28524,27569
4470,2024-10-01,금곡동,10162,4326,5836,34883,16776,18107
4471,2024-10-01,금사동,1792,861,931,4841,2534,2307
4472,2024-10-01,금성동,303,140,163,903,448,455
4473,2024-10-01,기장읍,13077,5472,7605,51258,25032,26226
4474,2024-10-01,낙민동,4487,1941,2547,18790,9026,9765
4475,2024-10-01,남부민동,4926,2082,2844,12130,5999,6131
4476,2024-10-01,남산동,7413,3220,4193,25972,12653,13319
4477,2024-10-01,남천동,6660,2838,3822,30107,13895,16212
4478,2024-10-01,남포동,337,179,158,798,472,326
4479,2024-10-01,남항동,1224,521,703,3341,1665,1677
4480,2024-10-01,노포동,248,112,136,745,364,381
4481,2024-10-01,녹산동,204,96,109,1373,745,626
4482,2024-10-01,눌차동,230,108,121,672,356,315
4483,2024-10-01,다대동,14895,6762,8133,60916,30164,30752
4484,2024-10-01,당감동,11047,4686,6361,42551,20298,22253
4485,2024-10-01,당리동,6274,2871,3403,23791,11555,12236
4486,2024-10-01,대교동,1224,521,703,3341,1664,1676
4487,2024-10-01,대연동,19013,8173,10840,97261,47455,49806
4488,2024-10-01,대저1동,2390,1206,1184,5721,3154,2567
4489,2024-10-01,대저2동,1868,913,955,6261,3521,2740
4490,2024-10-01,대창동,83,38,45,218,108,110
4491,2024-10-01,대청동,1799,747,1052,5679,2704,2975
4492,2024-10-01,대평동,1223,520,703,3340,1664,1676
4493,2024-10-01,대항동,184,87,97,537,285,252
4494,2024-10-01,덕천동,10018,4236,5782,33990,16706,17284
4495,2024-10-01,덕포동,5500,2542,2958,23573,11889,11684
4496,2024-10-01,동광동,944,412,532,2364,1194,1170
4497,2024-10-01,동대신동,5811,2425,3386,18842,9014,9828
4498,2024-10-01,동삼동,12723,5565,7158,41513,20397,21116
4499,2024-10-01,동선동,415,197,219,1210,642,569
4500,2024-10-01,두구동,642,303,340,1613,853,760
4501,2024-10-01,만덕동,13932,6406,7526,59464,28834,30630
4502,2024-10-01,망미동,10697,4619,6078,35602,17015,18587
4503,2024-10-01,명륜동,3994,1775,2219,26127,12825,13302
4504,2024-10-01,명장동,7651,3386,4265,26932,12987,13945
4505,2024-10-01,명지동,7605,3582,4023,84226,42215,42011
4506,2024-10-01,모라동,10637,4555,6082,34994,17166,17828
4507,2024-10-01,문현동,11315,4797,6518,43732,21367,22365
4508,2024-10-01,미음동,54,25,28,365,198,167
4509,2024-10-01,민락동,6348,2766,3582,27405,13167,14238
4510,2024-10-01,반송동,12334,5131,7204,32898,16184,16714
4511,2024-10-01,반여동,15853,6946,8907,68784,33595,35189
4512,2024-10-01,범방동,122,57,65,823,447,376
4513,2024-10-01,범일동,7231,3147,4084,26428,12976,13452
4514,2024-10-01,범전동,1426,678,747,7366,3642,3724
4515,2024-10-01,범천동,7744,3335,4409,33356,15777,17579
4516,2024-10-01,보수동,3144,1307,1837,10125,4816,5309
4517,2024-10-01,복천동,1825,780,1045,4958,2396,2562
4518,2024-10-01,봉래동,4394,1840,2554,13335,6513,6822
4519,2024-10-01,봉림동,445,211,235,936,506,430
4520,2024-10-01,부곡동,13990,5919,8072,50354,23926,26428
4521,2024-10-01,부민동,1001,434,567,4434,2091,2343
4522,2024-10-01,부암동,9056,3990,5066,44248,21502,22746
4523,2024-10-01,부용동,645,280,365,2862,1350,1512
4524,2024-10-01,부전동,3040,1418,1623,19646,9735,9911
4525,2024-10-01,부평동,1509,617,892,4088,1931,2157
4526,2024-10-01,사직동,9905,4274,5631,52891,25514,27377
4527,2024-10-01,삼락동,1633,749,884,5066,2669,2397
4528,2024-10-01,생곡동,108,50,57,731,397,334
4529,2024-10-01,서대신동,6789,2871,3918,29246,13780,15466
4530,2024-10-01,서동,8029,3570,4459,22561,11338,11223
4531,2024-10-01,석대동,45,18,26,119,60,59
4532,2024-10-01,선동,164,77,86,412,218,194
4533,2024-10-01,성북동,369,175,195,1076,571,506
4534,2024-10-01,송정동_강서구,409,191,218,2745,1491,1254
4535,2024-10-01,송정동_해운대구,2873,1213,1660,9191,4424,4767
4536,2024-10-01,수안동,2829,1223,1605,11852,5693,6158
4537,2024-10-01,수영동,4757,2019,2738,13816,6566,7250
4538,2024-10-01,수정동,7601,3102,4499,20966,10011,10955
4539,2024-10-01,식만동,185,87,97,389,210,179
4540,2024-10-01,신선동,2980,1225,1755,6990,3471,3519
4541,2024-10-01,신창동,83,38,45,217,108,109
4542,2024-10-01,신평동,7491,3454,4037,32408,16390,16018
4543,2024-10-01,신호동,2042,955,1087,13721,7455,6267
4544,2024-10-01,아미동,2449,1047,1402,6360,3158,3202
4545,2024-10-01,안락동,10264,4528,5736,39184,18892,20292
4546,2024-10-01,암남동,4195,1817,2378,16171,7840,8331
4547,2024-10-01,양정동,7063,2983,4080,33743,15598,18145
4548,2024-10-01,엄궁동,4384,2003,2381,23847,11852,11995
4549,2024-10-01,연산동,34202,14896,19306,141217,67312,73905
4550,2024-10-01,연지동,5883,2540,3343,25520,12123,13397
4551,2024-10-01,영선동,3920,1685,2235,10889,5243,5646
4552,2024-10-01,영주동,3520,1522,1998,10719,5321,5398
4553,2024-10-01,오륜동,41,17,23,175,83,92
4554,2024-10-01,온천동,17863,7893,9970,87572,41980,45592
4555,2024-10-01,용당동,1969,907,1062,7682,3876,3806
4556,2024-10-01,용호동,20070,8770,11300,80118,38428,41690
4557,2024-10-01,우동,16255,7288,8967,80799,38257,42542
4558,2024-10-01,우암동,4150,1771,2379,11970,5828,6142
4559,2024-10-01,일광읍,4821,2181,2640,29974,14808,15166
4560,2024-10-01,장림동,7851,3599,4252,36754,18670,18084
4561,2024-10-01,장안읍,2727,1243,1484,8664,4689,3975
4562,2024-10-01,장전동,8080,3444,4636,43450,21648,21802
4563,2024-10-01,재송동,11260,5048,6212,58440,28567,29873
4564,2024-10-01,전포동,8777,3700,5077,43711,20636,23075
4565,2024-10-01,정관읍,10518,4456,6062,78817,39029,39788
